Origin,OriginCode,Destination,DestinationCode,Country,FLight_Path,Flight_Time,Departure Date,Return Date,Duration,Stops,Flight_Name,Img_URL,Price
Peshawar,PEW,Calgary,YYC,Pakistan - Canada,PEW-YYC,3:55am - 3:10pm,5/10/2023,5/12/2023,46h 15m (2 stops),2h 15m in Doha (DOH) � 24h in Seattle (SEA),Multiple airlines � Alaska Airlines 3339 operated by SKYWEST AIRLINES AS ALASKASKYWEST,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,540 "
Peshawar,PEW,Calgary,YYC,Pakistan - Canada,PEW-YYC,3:55am - 11:33pm,5/10/2023,5/12/2023,54h 38m (2 stops),19h 40m in Doha (DOH) � 11h 55m in Los Angeles (LAX),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,684 "
Peshawar,PEW,Edmonton,YEG,Pakistan - Canada,PEW-YEG,3:55am - 2:51pm,5/10/2023,5/12/2023,45h 56m (2 stops),2h 15m in Doha (DOH) � 23h 30m in Seattle (SEA),Multiple airlines � Alaska Airlines 2542 operated by HORIZON AIR AS ALASKAHORIZON,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,652 "
Peshawar,PEW,Edmonton,YEG,Pakistan - Canada,PEW-YEG,3:55am - 9:25pm,5/10/2023,5/12/2023,28h 30m (2 stops),2h 5m in Doha (DOH) � 4h 45m in Montreal (YUL),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$4,396 "
Peshawar,PEW,Edmonton,YEG,Pakistan - Canada,PEW-YEG,3:55am - 11:07am,5/10/2023,5/12/2023,42h 12m (2 stops),2h 5m in Doha (DOH) � 18h 30m in Montreal (YUL),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$4,396 "
Peshawar,PEW,Halifax,YHZ,Pakistan - Canada,PEW-YHZ,3:55am - 10:41pm,5/10/2023,5/12/2023,26h 46m (2 stops),2h 5m in Doha (DOH) � 6h in Montreal (YUL),Multiple airlines � Porter Airlines 2329 operated by PORTER AIRLINES INC,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$3,417 "
Peshawar,PEW,Halifax,YHZ,Pakistan - Canada,PEW-YHZ,3:55am - 1:31pm,5/10/2023,5/12/2023,41h 36m (2 stops),2h 5m in Doha (DOH) � 20h 50m in Montreal (YUL),Multiple airlines � Porter Airlines 2461 operated by PORTER AIRLINES INC,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$3,417 "
Peshawar,PEW,Halifax,YHZ,Pakistan - Canada,PEW-YHZ,3:55am - 7:19pm,5/10/2023,5/12/2023,23h 24m (2 stops),2h 5m in Doha (DOH) � 2h 45m in Montreal (YUL),Multiple airlines � Air Canada 8244 operated by AIR CANADA EXPRESS - JAZZ,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$4,021 "
Peshawar,PEW,Quebec City,YQB,Pakistan - Canada,PEW-YQB,9:00am - 4:56pm,5/10/2023,5/12/2023,40h 56m (2 stops),16h 10m in Dubai (DXB) � 6h in Toronto (YYZ),Emirates � Emirates 5757 operated by AIR CANADA ROUGE,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$2,667 "
Peshawar,PEW,Quebec City,YQB,Pakistan - Canada,PEW-YQB,9:00am - 11:14pm,5/10/2023,5/12/2023,47h 14m (2 stops),14h 35m in Dubai (DXB) � 12h 44m in Newark (EWR),Multiple airlines � United 3463 operated by REPUBLIC AIRWAYS DBA UNITED EXPRESS,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$3,408 "
Peshawar,PEW,Quebec City,YQB,Pakistan - Canada,PEW-YQB,3:55am - 6:41pm,5/10/2023,5/12/2023,23h 46m (2 stops),2h 5m in Doha (DOH) � 3h 40m in Montreal (YUL),Multiple airlines � Air Canada 1966 operated by AIR CANADA ROUGE,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$4,397 "
Peshawar,PEW,Winnipeg,YWG,Pakistan - Canada,PEW-YWG,9:00am - 2:36pm,5/10/2023,5/12/2023,39h 36m (2 stops),16h 10m in Dubai (DXB) � 3h 30m in Toronto (YYZ),Emirates � Emirates 5775 operated by Air Canada,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$3,048 "
Peshawar,PEW,Winnipeg,YWG,Pakistan - Canada,PEW-YWG,3:55am - 10:37pm,5/10/2023,5/12/2023,28h 42m (2 stops),2h 5m in Doha (DOH) � 6h 30m in Montreal (YUL),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$4,073 "
Peshawar,PEW,Winnipeg,YWG,Pakistan - Canada,PEW-YWG,3:55am - 11:22am,5/10/2023,5/12/2023,41h 27m (2 stops),2h 5m in Doha (DOH) � 19h 15m in Montreal (YUL),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$4,073 "
Peshawar,PEW,Riyadh,RUH,Pakistan - Saudi Arabia,PEW-RUH,11:45am - 4:15am,5/10/2023,5/12/2023,18h 30m (2 stops),4h 25m in Jeddah (JED) � 5h 10m in Tabuk (TUU),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$489 
Peshawar,PEW,Riyadh,RUH,Pakistan - Saudi Arabia,PEW-RUH,11:45am - 4:40am,5/10/2023,5/12/2023,18h 55m (2 stops),3h 50m in Jeddah (JED) � 6h 15m in Jizan (GIZ),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$489 
Peshawar,PEW,Riyadh,RUH,Pakistan - Saudi Arabia,PEW-RUH,11:45am - 4:40am,5/10/2023,5/12/2023,18h 55m (2 stops),6h 20m in Jeddah (JED) � 3h 45m in Jizan (GIZ),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$489 
Peshawar,PEW,Dammam,DMM,Pakistan - Saudi Arabia,PEW-DMM,9:00am - 2:25pm,5/10/2023,5/12/2023,7h 25m (1 stop),2h 35m in Dubai (DXB),Emirates � Emirates 2278 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$583 
Peshawar,PEW,Dammam,DMM,Pakistan - Saudi Arabia,PEW-DMM,9:00am - 4:40pm,5/10/2023,5/12/2023,9h 40m (1 stop),4h 50m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$583 
Peshawar,PEW,Dammam,DMM,Pakistan - Saudi Arabia,PEW-DMM,9:00am - 6:50pm,5/10/2023,5/12/2023,11h 50m (1 stop),7h in Dubai (DXB),Emirates � Emirates 2282 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$583 
Peshawar,PEW,London,LHR,Pakistan - United Kingdom,PEW-LHR,3:55am - 6:25am,5/10/2023,5/12/2023,30h 30m (1 stop),19h 25m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,089 "
Peshawar,PEW,London,LHR,Pakistan - United Kingdom,PEW-LHR,3:55am - 7:00am,5/10/2023,5/12/2023,31h 5m (1 stop),20h in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,089 "
Peshawar,PEW,London,LHR,Pakistan - United Kingdom,PEW-LHR,9:00am - 6:40pm,5/10/2023,5/12/2023,13h 40m (1 stop),2h 55m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$1,127 "
Peshawar,PEW,Manchester,MAN,Pakistan - United Kingdom,PEW-MAN,9:00am - 7:15pm,5/10/2023,5/12/2023,14h 15m (1 stop),3h 10m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$952 
Peshawar,PEW,Manchester,MAN,Pakistan - United Kingdom,PEW-MAN,9:00am - 7:45am,5/10/2023,5/12/2023,26h 45m (1 stop),15h 40m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$952 
Peshawar,PEW,Manchester,MAN,Pakistan - United Kingdom,PEW-MAN,11:45am - 1:25pm,5/10/2023,5/12/2023,29h 40m (1 stop),17h 45m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$970 
Peshawar,PEW,New York,JFK,Pakistan - United States,PEW-JFK,11:45am - 10:30pm,5/10/2023,5/12/2023,43h 45m (2 stops),20h 45m in Jeddah (JED) � 3h 15m in Istanbul (IST),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,621 "
Peshawar,PEW,New York,JFK,Pakistan - United States,PEW-JFK,11:45am - 11:20am,5/10/2023,5/12/2023,56h 35m (2 stops),20h 45m in Jeddah (JED) � 15h 55m in Istanbul (IST),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,621 "
Peshawar,PEW,New York,JFK,Pakistan - United States,PEW-JFK,7:35am - 1:25pm,5/10/2023,5/12/2023,38h 50m (3 stops),16h in Muscat (MCT) � 1h 25m in Kuwait City (KWI) � 1h 5m in Amsterdam (AMS),Multiple airlines � KLM 6020 operated by Delta,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,652 "
Peshawar,PEW,Los Angeles,LAX,Pakistan - United States,PEW-LAX,11:45am - 4:55pm,5/10/2023,5/12/2023,41h 10m (2 stops),10h 35m in Jeddah (JED) � 7h 55m in Istanbul (IST),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,821 "
Peshawar,PEW,Los Angeles,LAX,Pakistan - United States,PEW-LAX,11:45am - 4:55pm,5/10/2023,5/12/2023,41h 10m (2 stops),15h in Jeddah (JED) � 3h 20m in Istanbul (IST),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,821 "
Peshawar,PEW,Los Angeles,LAX,Pakistan - United States,PEW-LAX,11:45am - 12:15pm,5/10/2023,5/12/2023,36h 30m (2 stops),10h 35m in Jeddah (JED) � 2h 55m in Istanbul (IST),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,829 "
Peshawar,PEW,Chicago,ORD,Pakistan - United States,PEW-ORD,11:45am - 9:55am,5/10/2023,5/12/2023,32h 10m (2 stops),10h 35m in Jeddah (JED) � 1h 20m in Istanbul (IST),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,657 "
Peshawar,PEW,Chicago,ORD,Pakistan - United States,PEW-ORD,11:45am - 5:50pm,5/10/2023,5/12/2023,40h 5m (2 stops),15h in Jeddah (JED) � 4h 25m in Istanbul (IST),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,657 "
Peshawar,PEW,Chicago,ORD,Pakistan - United States,PEW-ORD,11:45am - 5:50pm,5/10/2023,5/12/2023,40h 5m (2 stops),10h 35m in Jeddah (JED) � 9h in Istanbul (IST),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,657 "
Quetta,UET,Toronto,YYZ,Pakistan - Canada,UET-YYZ,1:20pm - 9:30am,5/10/2023,5/12/2023,29h 10m (2 stops),7h 50m in Karachi (KHI) � 3h 45m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,946 "
Quetta,UET,Toronto,YYZ,Pakistan - Canada,UET-YYZ,1:20pm - 9:30am,5/10/2023,5/12/2023,29h 10m (2 stops),1h 55m in Karachi (KHI) � 9h 40m in Dubai (DXB),Multiple airlines � Emirates 2113 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,946 "
Quetta,UET,Toronto,YYZ,Pakistan - Canada,UET-YYZ,1:20pm - 9:30am,5/10/2023,5/12/2023,29h 10m (2 stops),9h 15m in Karachi (KHI) � 2h 20m in Dubai (DXB),Multiple airlines � Emirates 2107 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,946 "
Quetta,UET,Riyadh,RUH,Pakistan - Saudi Arabia,UET-RUH,1:20pm - 2:25am,5/10/2023,5/12/2023,15h 5m (2 stops),7h 50m in Karachi (KHI) � 1h 40m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$732 
Quetta,UET,Riyadh,RUH,Pakistan - Saudi Arabia,UET-RUH,1:20pm - 2:25am,5/10/2023,5/12/2023,15h 5m (2 stops),1h 55m in Karachi (KHI) � 7h 35m in Dubai (DXB),Multiple airlines � Emirates 2113 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$732 
Quetta,UET,Riyadh,RUH,Pakistan - Saudi Arabia,UET-RUH,1:20pm - 8:05am,5/10/2023,5/12/2023,20h 45m (2 stops),7h 50m in Karachi (KHI) � 7h 25m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$732 
Quetta,UET,Jeddah,JED,Pakistan - Saudi Arabia,UET-JED,6:05pm - 3:45am,5/10/2023,5/12/2023,11h 40m (1 stop),5h 10m in Islamabad (ISB),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$592 
Quetta,UET,Jeddah,JED,Pakistan - Saudi Arabia,UET-JED,6:05pm - 8:10pm,5/10/2023,5/12/2023,28h 5m (1 stop),21h 35m in Islamabad (ISB),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$592 
Quetta,UET,Jeddah,JED,Pakistan - Saudi Arabia,UET-JED,1:20pm - 2:10am,5/10/2023,5/12/2023,14h 50m (2 stops),1h 55m in Karachi (KHI) � 6h 30m in Dubai (DXB),Multiple airlines � Emirates 2113 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$770 
Quetta,UET,Dammam,DMM,Pakistan - Saudi Arabia,UET-DMM,6:05pm - 12:35pm,5/10/2023,5/12/2023,20h 30m (1 stop),15h 20m in Islamabad (ISB),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$673 
Quetta,UET,Dammam,DMM,Pakistan - Saudi Arabia,UET-DMM,1:20pm - 9:20pm,5/10/2023,5/12/2023,10h 0m (2 stops),1h 55m in Karachi (KHI) � 3h in Dubai (DXB),Multiple airlines � Emirates 2113 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$762 
Quetta,UET,Dammam,DMM,Pakistan - Saudi Arabia,UET-DMM,1:20pm - 8:00am,5/10/2023,5/12/2023,20h 40m (2 stops),12h 5m in Karachi (KHI) � 3h 55m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$762 
Quetta,UET,Dubai,DXB,Pakistan - United Arab Emirates,UET-DXB,1:20pm - 3:15pm,5/10/2023,5/12/2023,26h 55m (1 stop),23h 15m in Karachi (KHI),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$410 
Quetta,UET,Dubai,DXB,Pakistan - United Arab Emirates,UET-DXB,1:20pm - 11:45pm,5/10/2023,5/12/2023,11h 25m (1 stop),7h 50m in Karachi (KHI),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$469 
Quetta,UET,Dubai,DXB,Pakistan - United Arab Emirates,UET-DXB,1:20pm - 3:45am,5/10/2023,5/12/2023,15h 25m (1 stop),12h 5m in Karachi (KHI),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$469 
Quetta,UET,Abu Dhabi,AUH,Pakistan - United Arab Emirates,UET-AUH,1:20pm - 3:45am,5/10/2023,5/12/2023,15h 25m (2 stops),7h 50m in Karachi (KHI) � 1h 45m in Dubai (DXB),Flight + Bus,https://a.travel-assets.com/air/airlines/flight_plus_bus_logo_sq.svg,$526 
Quetta,UET,Abu Dhabi,AUH,Pakistan - United Arab Emirates,UET-AUH,1:20pm - 5:15am,5/10/2023,5/12/2023,16h 55m (2 stops),7h 50m in Karachi (KHI) � 3h 15m in Dubai (DXB),Flight + Bus,https://a.travel-assets.com/air/airlines/flight_plus_bus_logo_sq.svg,$526 
Quetta,UET,Abu Dhabi,AUH,Pakistan - United Arab Emirates,UET-AUH,1:20pm - 8:45am,5/10/2023,5/12/2023,20h 25m (2 stops),7h 50m in Karachi (KHI) � 6h 45m in Dubai (DXB),Flight + Bus,https://a.travel-assets.com/air/airlines/flight_plus_bus_logo_sq.svg,$526 
Quetta,UET,Manchester,MAN,Pakistan - United Kingdom,UET-MAN,1:20pm - 7:45am,5/10/2023,5/12/2023,22h 25m (2 stops),1h 55m in Karachi (KHI) � 9h 10m in Dubai (DXB),Multiple airlines � Emirates 2113 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,289 "
Quetta,UET,Manchester,MAN,Pakistan - United Kingdom,UET-MAN,1:20pm - 7:45am,5/10/2023,5/12/2023,22h 25m (2 stops),7h 50m in Karachi (KHI) � 3h 15m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,289 "
Quetta,UET,Manchester,MAN,Pakistan - United Kingdom,UET-MAN,1:20pm - 12:00pm,5/10/2023,5/12/2023,26h 40m (2 stops),12h 5m in Karachi (KHI) � 3h 40m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,289 "
Quetta,UET,New York,JFK,Pakistan - United States,UET-JFK,1:20pm - 8:50am,5/10/2023,5/12/2023,28h 30m (2 stops),7h 50m in Karachi (KHI) � 3h 5m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,795 "
Quetta,UET,New York,JFK,Pakistan - United States,UET-JFK,1:20pm - 6:55pm,5/10/2023,5/12/2023,38h 35m (3 stops),12h 5m in Karachi (KHI) � 6h in Dubai (DXB) � 1h 50m in Milan (MXP),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,795 "
Quetta,UET,New York,JFK,Pakistan - United States,UET-JFK,1:20pm - 6:55pm,5/10/2023,5/12/2023,38h 35m (3 stops),7h 50m in Karachi (KHI) � 10h in Dubai (DXB) � 1h 50m in Milan (MXP),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,795 "
Quetta,UET,Los Angeles,LAX,Pakistan - United States,UET-LAX,1:20pm - 2:15pm,5/10/2023,5/12/2023,36h 55m (2 stops),12h 5m in Karachi (KHI) � 5h 10m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,478 "
Quetta,UET,Los Angeles,LAX,Pakistan - United States,UET-LAX,1:20pm - 2:15pm,5/10/2023,5/12/2023,36h 55m (2 stops),7h 50m in Karachi (KHI) � 9h 10m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,478 "
Quetta,UET,Los Angeles,LAX,Pakistan - United States,UET-LAX,1:20pm - 2:15pm,5/10/2023,5/12/2023,60h 55m (2 stops),21h 35m in Karachi (KHI) � 19h 35m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,478 "
Quetta,UET,Chicago,ORD,Pakistan - United States,UET-ORD,1:20pm - 8:40am,5/10/2023,5/12/2023,53h 20m (2 stops),13h 20m in Karachi (KHI) � 21h 40m in Abu Dhabi (AUH),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,985 "
Quetta,UET,Chicago,ORD,Pakistan - United States,UET-ORD,6:05pm - 8:40am,5/10/2023,5/12/2023,48h 35m (2 stops),9h in Islamabad (ISB) � 20h in Abu Dhabi (AUH),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,995 "
